Date,xi,sigma,threshold,n_exceedances,fit_success
2018-10-12,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
2018-10-15,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
2018-10-16,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
2018-10-17,-0.25391213868459217,0.0103704442654045,0.018196746237538707,26,True
2018-10-18,-0.20602133540646916,0.009449345095639642,0.01866808471097245,26,True
2018-10-19,-0.20602133540646916,0.009449345095639642,0.01866808471097245,26,True
2018-10-22,-0.20602133540646916,0.009449345095639642,0.01866808471097245,26,True
2018-10-23,-0.22495130325159263,0.009570266288505191,0.01901517143238635,26,True
2018-10-24,-0.24930779116901114,0.00978864659793302,0.019373669283981522,26,True
2018-10-25,-0.24930779116901114,0.00978864659793302,0.019373669283981522,26,True
2018-10-26,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-10-29,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-10-30,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-10-31,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-01,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-02,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-05,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-06,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-07,-0.2546903819953902,0.009797332915697371,0.019517107136976068,26,True
2018-11-08,-0.28455058942998535,0.01019227508361626,0.01968925363575794,26,True
2018-11-09,-0.28455058942998535,0.01019227508361626,0.01968925363575794,26,True
2018-11-12,-0.28455058942998535,0.01019227508361626,0.01968925363575794,26,True
2018-11-13,-0.28455058942998535,0.01019227508361626,0.01968925363575794,26,True
2018-11-14,-0.28455058942998535,0.01019227508361626,0.01968925363575794,26,True
2018-11-15,-0.25770542518300277,0.009846451716149878,0.019517107136976068,26,True
2018-11-16,-0.25770542518300277,0.009846451716149878,0.019517107136976068,26,True
2018-11-19,-0.25770542518300277,0.009846451716149878,0.019517107136976068,26,True
2018-11-20,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-21,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-23,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-26,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-27,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-28,-0.2794885352952094,0.01010689710463499,0.01968925363575794,26,True
2018-11-29,-0.2590027274270736,0.009867975960511598,0.019517107136976068,26,True
2018-11-30,-0.2747729498717121,0.010028731705342705,0.01968925363575794,26,True
2018-12-03,-0.2747729498717121,0.010028731705342705,0.01968925363575794,26,True
2018-12-04,-0.24378701403669106,0.00935016666252671,0.01968925363575794,26,True
2018-12-06,-0.24378701403669106,0.00935016666252671,0.01968925363575794,26,True
2018-12-07,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
2018-12-10,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
2018-12-11,-0.24645827032246775,0.009225850823829367,0.02006380816914295,26,True
